customer_id,recency,frequency,monetary,cluster,segment,omega_recency,omega_frequency,omega_monetary,rfm_score,rfm_normalized_score
29614,122,12,799277.895062,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8889856618617205,0.9088714488648937
16927,1,2,38.92,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8885782270542717,0.9087880603970537
21523,1,1,38.98,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8884385209662846,0.908759467168365
16640,2,2,102.57,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8871845863528527,0.908502828107897
23381,1,1,37.27,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.882734145834989,0.9075919697099083
14054,5,3,280.76,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8808767393785693,0.9072118198657485
29488,61,4,221169.784344,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8799225517059808,0.907016529118384
16303,3,1,149.98,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8797034251040592,0.9069716811297902
29917,61,4,220496.68875,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8794130466112202,0.9069122502290208
29888,92,12,395413.1309,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.879268216962394,0.9068826083764037
20134,3,1,148.98,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.878870277006167,0.9068011631914676
29724,92,12,394260.687976,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8787886652382784,0.9067844599541459
11123,4,3,149.84,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8769948065693831,0.9064173162462794
29550,61,4,216653.62305,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8764729793084198,0.9063105154158807
29843,61,4,215977.9623,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8759505307290385,0.906203587422093
11823,6,5,262.42,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.875944396961224,0.9062023320421136
13929,2,1,76.97,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8749319555927089,0.9059951186844064
29994,122,12,730798.713914,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8745554964012134,0.9059180699035728
29915,61,9,172227.731308,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8742630770028865,0.9058582212967592
29646,122,12,727272.649367,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8737752039314213,0.9057583697691379
30105,61,8,173228.294376,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8731478151228422,0.9056299639713737
29580,122,12,724299.636471,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8731142647526196,0.905623097317084
14514,3,1,141.98,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8728730109483713,0.9055737206199315
29827,122,12,711864.762447,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8703192178209478,0.9050510433911263
29695,61,4,208802.873166,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8702962845823974,0.9050463497135357
29955,92,12,373658.4657,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8699633212520825,0.9049782031009875
22341,2,1,73.96000000000001,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.869895745699553,0.904964372614034
29497,122,12,700803.785335,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8677904088812496,0.9045334796015672
24672,2,1,71.58000000000001,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8657639267800583,0.904118725549056
18774,3,1,132.97,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8646923852125352,0.9038994163297429
29932,61,4,201888.6633,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8646550476391286,0.9038917745598638
13005,6,3,386.96000000000004,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8632643661891555,0.9036071479318816
29557,61,4,197801.056013,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8612256547592105,0.9031898909390992
11507,9,16,653.0600000000001,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.861106448584747,0.9031654933666193
29923,92,4,436921.654793,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8561687179453497,0.9021549027516345
13338,3,1,121.94,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8538694163371119,0.9016843115436484
29738,61,4,185859.595644,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8507726662760402,0.9010505089373048
29563,61,4,184837.3298,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.84984589306378,0.9008608290258376
18674,3,2,145.96,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8489844366395103,0.9006845173067173
30094,92,8,338939.2001,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8486289236207383,0.9006117555166331
11520,10,16,822.97,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8480537785427014,0.900494042287507
29660,61,4,182025.06217699999,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8472688359504812,0.9003333904263726
27640,2,1,60.470000000000006,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.8444254966730047,0.8997514526499154
29528,61,8,144109.8667,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8420766155521482,0.8992707141508339
29842,61,10,138868.2962,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8393188845709587,0.8987062975692557
29895,92,8,318177.59252,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8381863969771257,0.8984745147083636
30048,122,8,602559.892568,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8380772950077076,0.8984521851334186
29940,92,4,391040.589376,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8379658321858576,0.8984293723698421
29560,92,8,316323.811824,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8372200894795179,0.8982767434325309
11131,6,5,165.91,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8361577069349602,0.8980593087631532
29625,61,4,169212.220591,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8349839844516662,0.8978190864803195
29618,92,8,309675.8361,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.833706145266722,0.8975575549424384
29772,122,8,586524.9473839999,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8336994495426069,0.8975561845485378
29509,92,12,299530.4863,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8334531884595715,0.897505783026558
13707,6,4,189.04,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8330106828160677,0.8974152167152176
17305,4,2,231.96,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8311589367713885,0.8970362253706601
26361,2,1,53.980000000000004,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.830035318228076,0.8968062577119074
29904,92,8,302043.772767,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.829574970928717,0.8967120398020332
12136,6,4,181.71,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8295688852993148,0.8967107942743993
29492,61,6,140130.8409,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8289816646672072,0.8965906095776078
29698,92,12,290158.9276,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8281850074211978,0.8964275601131934
30071,61,4,161109.368257,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8267101221597513,0.8961256997420535
29792,92,8,294389.8076,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8253225479107824,0.895841709055641
29896,92,8,293610.71555,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8248833276790584,0.8957518151597387
29910,92,8,292234.854804,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.824104734524575,0.8955924628191039
29789,92,12,278198.22316,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8212008799602328,0.8949981395592261
29996,92,8,286645.138411,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8209022415071567,0.8949370181170104
29543,92,8,284876.0711,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8198752863241885,0.8947268342601519
12643,3,2,102.96000000000001,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8183235197020478,0.8944092388100335
29689,122,8,532224.757192,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8179018629287245,0.8943229395748211
29685,61,12,120347.32355,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8167508551990812,0.8940873662529247
29642,61,9,122360.664525,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8164025135358275,0.8940160722028031
29732,92,8,278412.800976,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8160666770349803,0.8939473375470044
30076,92,12,268166.0546,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8151001361271688,0.893749518499801
14341,7,4,244.12,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.8142885689558608,0.8935834174654088
29995,92,4,337756.731593,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.813839086342029,0.8934914231983435
30055,92,8,274395.553676,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8136532741955476,0.8934533935800638
24704,1,1,21.49,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.812766466034839,0.8932718931965975
29720,61,4,147887.68188,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8122428199016134,0.8931647201030333
29645,61,4,147421.751325,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8117089849457042,0.8930554616934943
29601,92,8,269007.301816,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8103584649791977,0.8927790547966475
29935,92,8,268660.796485,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8101442636688376,0.8927352148527996
29628,61,4,145380.1284,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8093491486372164,0.892572481028808
11277,13,27,1434.99,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.808479959774044,0.8923945867344609
29964,61,4,141941.647725,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8052965230990186,0.8917430422371752
12088,4,2,170.94,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.804639331458035,0.8916085367825184
29810,61,12,109764.07057499999,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.8010622425781433,0.8908764246615896
30000,122,8,472819.053735,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.7985945425715235,0.8903713678552523
29627,92,8,249295.548183,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.7976976798698536,0.8901878096388511
29592,61,12,107591.668999,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.7976495004271245,0.8901779488958876
15263,3,2,78.96000000000001,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,1.7948628689312225,0.8896076173320899
29615,92,4,299985.197813,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.7942292639784572,0.8894779392946199
29552,61,4,132143.706317,5,Champions,0.3346200826288941,0.20059652778841966,0.46478338958268633,1.793169112693324,0.8892609612904593
23273,2,1,39.47,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.7902720916663961,0.8886680366303195
18503,4,1,123.97999999999999,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,1.7896534253262733,0.8885414160341802
